,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,positive_ratings,negative_ratings
2585,80241387.0,TV Show,Hache,,"Adriana Ugarte, Javier Rey, Eduardo Noriega, Marc Martínez, Ingrid Rubio, Pep Ambròs, Núria Prims, Roger Casamajor",Spain,"November 1, 2019",2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","As Helena gains the love and trust of a dangerous heroin cartel leader in 1960s Barcelona, she hones the skills she needs to rise up the ranks.",17746.0,4307.0
2586,80103312.0,Movie,Getaway Plan,Iñaki Dorronsoro,"Alain Hernández, Javier Gutiérrez, Alba Galocha, Itziar Atienza, Luis Tosar, Florin Opritescu, Jaroslaw Bielski, Peter Nikolas",Spain,"November 1, 2017",2016,TV-MA,104 min,"International Movies, Thrillers",Professional burglar and blowtorch expert Víctor is recruited by the Russian mafia to break into a vault as part of an elaborate bank heist.,15876.0,4206.0
2587,80093212.0,Movie,Spanish Affair 2,Emilio Martínez Lázaro,"Dani Rovira, Clara Lago, Karra Elejalde, Carmen Machi, Belén Cuesta, Berto Romero, Rosa María Sardà, Alfonso Sánchez, Alberto López, Josep Maria Riera",Spain,"November 1, 2016",2015,NR,107 min,"Comedies, International Movies, Romantic Movies",Spanish provincialism is put into the spotlight as a man from the Basque Country embarks on a mission to keep his daughter from marrying a Catalan.,15167.0,9108.0
2588,80167648.0,Movie,Thi Mai,Patricia Ferreira,"Carmen Machi, Adriana Ozores, Aitana Sánchez-Gijón, Dani Rovira, Eric Nguyen, Pedro Casablanc, José Troncoso, José Burgos, Ana López, Pedro Miguel Martínez, Nguyen Ngan Ha",Spain,"may 4, 2018",2017,TV-14,99 min,"Comedies, Dramas, International Movies","Along with her two friends, a determined woman travels to Vietnam to bring home the baby her recently deceased daughter had planned to adopt.",23747.0,4034.0
2589,81031939.0,Movie,Despite Everything,Gabriela Tagliavini,"Blanca Suárez, Macarena García, Amaia Salamanca, Belén Cuesta, Maxi Iglesias, Juan Diego, Joaquín Climent, Carlos Bardem, Emilio Gutiérrez Caba, Tito Valverde, Teresa Rabal, Rossy de Palma, Marisa Paredes",Spain,"may 3, 2019",2019,TV-MA,79 min,"Comedies, International Movies, Romantic Movies","After their mother's death, four sisters learn a shocking family secret and embark on an adventure to discover the truth about their genealogy.",13781.0,5584.0
2590,80202903.0,Movie,Sara's Notebook,Norberto López Amado,"Belén Rueda, Marian Álvarez, Iván Mendes, Manolo Cardona, Nick Devlin, Florin Opritescu",Spain,"may 26, 2018",2018,TV-MA,117 min,"Dramas, International Movies, Thrillers","A naive Madrid lawyer travels to Africa to search for her younger sister, who has gone missing in a part of Congo plagued by violence and strife.",11640.0,3958.0
2591,81077863.0,Movie,Born in Gaza,Hernán Zin,,Spain,"may 17, 2019",2014,TV-14,70 min,"Documentaries, International Movies",This documentary focuses on the devastating violence of the Israel-Palestine conflict and its effects on the children of Gaza.,17017.0,5878.0
2592,81073590.0,Movie,Dying to Tell,Hernán Zin,,Spain,"may 17, 2019",2018,TV-MA,88 min,"Documentaries, International Movies","Seeking answers after a life-changing incident in 2012, filmmaker Hernán Zin interviews other war reporters about the personal toll of their work.",16381.0,4533.0
2593,80216541.0,Movie,In Family I Trust,Patricia Font,"Clara Lago, Álex García, Carmen Maura, Alexandra Jiménez, Paula Malia, Fernando Guallar, Carlos Cuevas",Spain,"may 10, 2019",2018,TV-MA,98 min,"Comedies, Dramas, International Movies","After her partner cheats on her, an architect returns to her hometown to reassess her life with the help of her eccentric family. Based on the novel.",21539.0,6917.0
2594,80235767.0,Movie,Pocoyo & The Space Circus,Alfonso Rodríguez,"Stephen Fry, Carys Doyle",Spain,"may 1, 2018",2008,TV-G,25 min,Movies,"Acrobatic aliens arrive on spaceships and perform for everyone, but when angry aliens arrive as well, Pocoyo and his friends must now put on a show.",22474.0,5953.0
2595,80233962.0,Movie,Toc Toc,Vicente Villanueva,"Paco León, Alexandra Jiménez, Rossy de Palma, Nuria Herrero, Adrián Lastra, Oscar Martínez, Inma Cuevas, Ana Rujas, Carolina Lapausa",Spain,"may 1, 2018",2017,TV-MA,96 min,"Comedies, International Movies","A group of patients with OCD wait for their flight-delayed doctor to arrive for their appointments, forcing them to endure each other's oddball quirks.",20568.0,9550.0
2596,80093103.0,Movie,Palm Trees in the Snow,Fernando González Molina,"Mario Casas, Adriana Ugarte, Macarena García, Alain Hernández, Laia Costa, Emilio Gutiérrez Caba, Berta Vázquez, Daniel Grao",Spain,"may 1, 2016",2015,TV-MA,163 min,"Dramas, International Movies, Romantic Movies","Finding a tantalizing clue in an old letter, a young woman journeys to her family's tropical plantation to uncover generations of secrets.",12955.0,7151.0
2597,80992232.0,TV Show,Bitter Daisies,Miguel Conde,"María Mera, Toni Salgado, Miquel Insua, Denis Gómez, Lucía Álvarez, Sara Sanz, Jimmy Núñez, Paloma Saavedra, Manuel Cortés, Yelena Molina, Ricardo de Barreiro, Nerea Barros, Santiago Cuquejo, Martina Stetson, Carlos Villarino",Spain,"March 29, 2019",2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","While investigating the disappearance of a teen girl in a tight-knit Galician town, a Civil Guard officer uncovers secrets linked to a loss of her own.",13809.0,5949.0
2598,80202809.0,Movie,Superlopez,Javier Ruiz Caldera,"Dani Rovira, Alexandra Jiménez, Julián López, Maribel Verdú, Pedro Casablanc, Gracia Olayo, Ferran Rañé, Gonzalo de Castro, Mireia Portas",Spain,"March 24, 2019",2018,TV-14,108 min,"Action & Adventure, Comedies, International Movies","In this adaptation of the comic strip, Juan López must balance an office job with heroic feats to save the love of his life and native planet Chitón.",10701.0,6312.0
2599,80991158.0,Movie,Mirage,Oriol Paulo,"Adriana Ugarte, Chino Darín, Javier Gutiérrez, Álvaro Morte, Nora Navas, Miquel Fernández, Clara Segura, Mima Riera, Aina Clotet, Albert Pérez, Julio Bohigas-Couto, Belén Rueda",Spain,"March 22, 2019",2018,TV-MA,129 min,"Dramas, International Movies, Sci-Fi & Fantasy","A space-time continuum glitch allows Vera to save a boy's life 25 years earlier, but results in the loss of her daughter, whom she fights to get back.",16341.0,5295.0
2600,80988860.0,TV Show,If I Hadn't Met You,,"Pablo Derqui, Mercedes Sampietro, Andrea Ros, Javier Beltrán, Paula Malia, David Vert, Muguet Franc, Miquel García Borda, Berta Garcia, Joel Bramona, Montse Guallar, Abel Folk, Sergi López, Òscar Jarque, Eli Iranzo",Spain,"March 15, 2019",2018,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","Eduard, a husband and father who loses his family in a tragic accident, travels to parallel universes to seek a better fate for his beloved wife.",22004.0,5755.0
2601,80132381.0,Movie,Something Huge,Carlo Padial,"Berto Romero, Carolina Bang, Javier Botet, Carlos Areces, Miguel Noguera, Toni Sevilla",Spain,"March 1, 2018",2017,TV-MA,87 min,"Comedies, Independent Movies, International Movies","A director and a comedian want to shoot the ""comedy of the future"" and make cinema history, but soon run out of resources and run into mission creep.",19406.0,5259.0
2602,80092850.0,Movie,It's Now or Never,Maria Ripoll,"Dani Rovira, María Valverde, Jordi Sánchez, Joaquín Núñez, Alicia Rubio, Clara Lago, Anna Gras, Gracia Olayo, Melody, Marta Pérez",Spain,"March 1, 2016",2015,NR,91 min,"Comedies, International Movies, Romantic Movies","When Eva and Alex decide to wed in England, where they met three years earlier, obstacles including a labor strike and a volcano keep them apart.",14377.0,4468.0
2603,80093127.0,Movie,Retribution,Dani de la Torre,"Luis Tosar, Javier Gutiérrez, Elvira Mínguez, Fernando Cayo, Goya Toledo, Paula del Río, Marco Sanz, Antonio Mourelos, Ricardo de Barreiro",Spain,"March 1, 2016",2015,NR,100 min,"International Movies, Thrillers",A dishonest banker pays the ultimate price for his wrongdoings when he is held hostage in his own speeding car by a bomb-making extortionist.,23920.0,6750.0
2604,80121387.0,Movie,Elisa & Marcela,Isabel Coixet,"Natalia de Molina, Greta Fernández, Sara Casasnovas, Tamar Novas, Kelly Lua, Manuel Lourenzo, Jorge Suquet, Ana Santos, Mariana Carballal, Roberto Leal, Luisa Merelas, Amparo Moreno, Lluís Homar, Manolo Solo, María Pujalte, Francesc Orella",Spain,"June 7, 2019",2019,TV-MA,119 min,"Dramas, International Movies, LGBTQ Movies","In 1901 Spain, Elisa Sánchez Loriga adopts a male identity in order to marry the woman she loves, Marcela Gracia Ibeas. Based on true events.",16521.0,10577.0
2605,80109341.0,Movie,The Maus,Yayo Herrero,"Alma Terzic, August Wittgenstein, Aleksandar Seksan, Sanin Milavic, Diana Fernández Pérez, Ella Jazz",Spain,"June 30, 2018",2017,TV-MA,90 min,"Horror Movies, Independent Movies, International Movies","While traveling with her German boyfriend, Selma is confronted by the violent remnants of the Bosnian War and the ethnic cleansing her family faced.",11688.0,10566.0
2606,80127764.0,Movie,Footprints: The Path of Your Life,Juan Manuel Cotelo,,Spain,"June 30, 2017",2015,PG,90 min,"Documentaries, Faith & Spirituality, International Movies","This documentary follows 10 men who agree to walk the Camino de Santiago, a 500-mile, 40-day trek that will challenge their strength and faith.",22278.0,10070.0
2607,80121844.0,Movie,1898: Our Last Men in the Philippines,Salvador Calvo,"Luis Tosar, Javier Gutiérrez, Álvaro Cervantes, Karra Elejalde, Carlos Hipólito, Ricardo Gómez, Patrick Criado, Eduard Fernández, Miguel Herrán, Emilio Palacios",Spain,"June 2, 2017",2016,R,130 min,"Dramas, International Movies","While Spain relinquishes its last colonies, a battle-fatigued outpost engages in a long, brutal and sometimes bizarre clash with Filipino insurgents.",20513.0,3986.0
2608,80213115.0,TV Show,The Alcàsser Murders,Elías León,,Spain,"June 15, 2019",2019,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",New interviews and an up-to-date analysis of evidence shed light on the 1992 murders of three girls in Spain and their profound impact on the nation.,11183.0,9448.0
2609,80131280.0,Movie,Sunday's Illness,Ramón Salazar,"Bárbara Lennie, Susi Sánchez, Miguel Ángel Solá, Richard Bohringer",Spain,"June 15, 2018",2017,TV-14,113 min,"Dramas, Independent Movies, International Movies","Decades after being abandoned as a young child, Chiara finds her mother and asks her to spend 10 days together in a remote location.",10699.0,4165.0
2610,80121843.0,Movie,Smoke & Mirrors,Alberto Rodríguez,"Eduard Fernández, José Coronado, Marta Etura, Carlos Santos, Enric Benavent, Philippe Rebbot, Israel Elejalde, Tomás del Estal, Emilio Gutiérrez Caba",Spain,"June 1, 2017",2016,TV-14,123 min,"Dramas, International Movies, Thrillers","Betrayed by the Spanish government he once served, a former secret agent plots to steal millions of dollars embezzled by a corrupt public official.",23578.0,10174.0
2611,80104041.0,Movie,Black Man White Skin,Jose Manuel Colón,,Spain,"June 1, 2016",2015,TV-14,79 min,"Documentaries, International Movies",This film chronicles the health and social problems that African albinos face and details the fight waged on their behalf by advocacy groups in Spain.,19724.0,5184.0
2612,80093213.0,Movie,Spy Time,Javier Ruiz Caldera,"Imanol Arias, Quim Gutiérrez, Alexandra Jiménez, Berto Romero, Carlos Areces, Eduardo Gómez, Dani El Rojo, Emilio Gutiérrez Caba, Rossy de Palma, Sílvia Abril",Spain,"June 1, 2016",2015,TV-MA,93 min,"Action & Adventure, Comedies, International Movies","When his girlfriend dumps him for being a bore, a working stiff discovers that his father is a secret agent and a dangerous thug is targeting them.",15807.0,6513.0
2613,80103623.0,Movie,The Heroes of Evil,Zoe Berriatúa,"Emilio Palacios, Jorge Clemente, Beatriz Medina, Macarena Gómez, Olivia Baglivi, Paula Soldevila, Nacho Coronado, Beatriz Olivares",Spain,"June 1, 2016",2015,NR,99 min,"Dramas, International Movies","Three teenage misfits find camaraderie in sex, violence and petty crime. But what starts as a lark soon threatens to damage them beyond repair.",22841.0,5462.0
2614,81001804.0,Movie,100 Days Of Solitude,,,Spain,"July 6, 2018",2018,TV-14,93 min,"Documentaries, International Movies","Spanish photographer José Díaz spends 100 days living alone on a remote mountain, connecting to nature and documenting the beauty of his surroundings.",14193.0,5287.0
2615,80168029.0,Movie,The Skin of the Wolf,Samu Fuentes,"Mario Casas, Irene Escolar, Ruth Díaz",Spain,"July 6, 2018",2018,TV-14,110 min,"Dramas, Independent Movies, International Movies",An animal trapper living in an abandoned mountain town in northern Spain seeks to resolve his loneliness by securing a wife.,11058.0,6082.0
2616,80212251.0,TV Show,Welcome to the Family,,"Melani Olivares, Ivan Massagué, Yolanda Ramos, Nao Albet, Georgina Amorós, Leïti Sène, Nonna Cardoner",Spain,"July 27, 2018",2018,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas","When an evicted single mom's estranged father dies, she and his second wife cover up his death after learning they've been written out of his will.",11307.0,6019.0
2617,80173485.0,Movie,Boi,Jorge M. Fontana,"Bernat Quintana, Adrian Pang, Andrew Lua, Rachel Lascar, Fina Rius, Miranda Gas",Spain,"July 26, 2019",2018,TV-MA,111 min,"Dramas, Independent Movies, International Movies",A young chauffeur who's at a crossroads in his life escorts a pair of clients around Barcelona and becomes embroiled in their mysterious quest.,12241.0,9530.0
2618,80232989.0,Movie,The Warning,Daniel Calparsoro,"Raúl Arévalo, Aura Garrido, Hugo Arbues, Belén Cuesta, Antonio Dechent, Aitor Luna, Sergio Mur",Spain,"July 24, 2018",2018,TV-MA,93 min,"International Movies, Thrillers","After his friend is shot, Jon finds a mathematical pattern behind deaths that occurred at the same location and sets out to warn the next young victim.",14642.0,5160.0
2619,80997613.0,Movie,"¡Ay, mi madre!",Frank Ariza,"Estefanía de los Santos, Secun de la Rosa, Terele Pávez, María Alfonsa Rosso, Mariola Fuentes, Alfonso Sánchez, Paz Vega, Marta Torné, Concha Galán",Spain,"July 19, 2019",2019,TV-MA,81 min,"Comedies, International Movies","When her estranged mother suddenly dies, a woman must follow the quirky instructions laid out in the will in order to collect an important inheritance.",20413.0,4367.0
2620,80230423.0,Movie,El club de los buenos infieles,,"Raúl Fernández, Fele Martínez, Juanma Cifuentes, Hovik Keuchkerian, Albert Ribalta, Jordi Vilches, Adrián Lastra, Raquel Salvador, Marta Brucart, Betsy Turnez",Spain,"July 19, 2018",2018,TV-MA,85 min,"Comedies, International Movies",Four childhood buddies in passionless marriages try a counterintuitive idea: a secret club for men who want to cheat – to regain lust for their wives.,16613.0,8912.0
2621,80233223.0,TV Show,Camarón Revolution,,"Camarón de la Isla, Juan Diego",Spain,"July 18, 2018",2018,TV-14,1 Season,"Docuseries, International TV Shows, Spanish-Language TV Shows",The extraordinary life and career of flamenco legend Camarón de la Isla is covered in this sweeping biography series.,21269.0,9826.0
2622,80232891.0,Movie,Camarón: The Film,Alexis Morante,Juan Diego,Spain,"July 18, 2018",2018,TV-14,105 min,"Documentaries, International Movies, Music & Musicals","This documentary looks back on the life of legendary flamenco singer Camarón, who went from humble roots to rock star status to a tragic early death.",10890.0,10638.0
2623,80167460.0,Movie,Uncertain Glory,Agustí Villaronga,"Marcel Borràs, Bruna Cusí, Nuria Prims, Oriol Pla, Luisa Gavasa, Terele Pávez, Fernando Esteso, Juan Diego, Roger Casamajor, Jorge Usón",Spain,"July 17, 2017",2017,TV-MA,116 min,"Dramas, International Movies","When Lluís, a disinterested Spanish soldier, meets Carlana, he falls quickly in love, but soon discovers that Carlana's true passion is power.",12055.0,8120.0
2624,80113589.0,Movie,Amar,Esteban Crespo,"María Pedraza, Pol Monen, Natalia Tena, Nacho Fresneda, Greta Fernández, Gustavo Salmerón, Celso Bugallo, Sonia Almarcha, Marta Belenguer",Spain,"July 15, 2017",2017,TV-MA,104 min,"Dramas, International Movies, Romantic Movies","Young Laura and Carlos experience the intensity and fragility of first love, as life realities gradually tarnish their idealized notions of romance.",10120.0,5249.0
2625,80221109.0,Movie,4L,Gerardo Olivares,"Jean Reno, Hovik Keuchkerian, Susana Abaitua, Juan Dos Santos, Arturo Valls, Enrique San Francisco, Francesc Garrido, Eric Nguyen",Spain,"July 12, 2019",2019,TV-MA,105 min,"Comedies, Dramas, Independent Movies","Hoping to reunite with a dying friend, two longtime pals re-create their desert road trip from Spain to Mali, bringing along his estranged daughter.",16141.0,6681.0
